"CFIHOS unique id","CFIHOS name","CFIHOS description","created date","modified date","terminated date","change request number","status","CFIHOS definition file"
"CFIHOS-30000272","vibrating level switch","Which contains a sensor which vibration is dampened when in contact with a material, where the dampening causes it to switch or to transmit a switch signal.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z","2021-10-12T14:57:36.093Z","CR0002;CR0005;CR0014;CR0029;FR60;FR74","TERMINATED","tag or equipment class"
"CFIHOS-30000273","vibration switch","A switch intended to give a on/off signal when vibration level have reached a pre-set value.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0002;CR0005;CR0014;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000274","video converter","A signal converter intended to convert one video signal type to another video signal type.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000275","video monitor","A facility with the capability of receiving  video signals and displaying pictures.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0014;CR0028;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000276","voltage transmitter","A transmitter which output is relative to a measured voltage.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0002;CR0005;CR0014;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000277","vortex flow transmitter","A transmitter specially designed to convert the signal in a vortex flow meter into a standardized output signal.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0002;CR0005;CR0014;CR0029;CR0030;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000278","waste compactor","A compactor is a machine or mechanism used to reduce the size of waste material.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000279","water cooler","A water cooler is a device that cools and dispenses water.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000280","water desalination system","Is a fresh water system.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000281","water maker","A device for producing drinking water, but not necessarily by reverse osmosis.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000282","weight instrument",,"2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z","2021-10-12T14:57:36.093Z","CR0005;CR0014;CR0028;CR0029;FR60","TERMINATED","tag or equipment class"
"CFIHOS-30000283","well","A well is a collection of (zero or more) holes drilled into the Earth for the purpose of either (1) finding or producing underground resources; or (2) providing services related to the production of underground resources.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000284","wellhead","The wellhead is assembled from, or incorporates facilities for, the upper casing and tubing hangers. This effectively provides the upper termination of the wellbore and provides a mounting position for the surface flow-control equipment or Christmas tree.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000285","winch","A powerful machine with one or more drums on which to coil a rope, cable, or chain for hauling or hoisting.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60;FR74","STANDARD","tag or equipment class"
"CFIHOS-30000286","anemometer","A detecting instrument for recording wind speed, and possibly wind direction.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0014;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000287","wire hoist","A hoist utilizing a wire-rope for suspending load. Wire hoists are normally electrically powered, but also (hand) lever types exists.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000288","wire line unit","Is a well services facility intended to handle wire lines.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60;FR74","STANDARD","tag or equipment class"
"CFIHOS-30000289","wire sling","A sling for enclosing material to be hoisted by a tackle or crane made by wire.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000290","wireless access point","A wireless access point (WAP) is a device that allows wired communication devices to connect to a wireless network using Wi-Fi, Bluetooth or related standards. The WAP usually connects to a router, and can relay data between the wireless devices (such as computers or printers) and wired devices on the network.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000291","damper","A device that damps, typically a valve or plate (as in the flue of a furnace) for regulating the draft, or a device to stop vibration, typically a shock absorber or snubber.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000292","indicating instrument","A device which gives a visual indication of a measured value.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0002;CR0005;CR0014;CR0028;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000293","directional solenoid valve","A solenoid valve that operates in only one direction.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z","2021-10-12T14:57:36.093Z","CR0002;CR0005;CR0011;CR0029;FR60","TERMINATED","tag or equipment class"
"CFIHOS-30000294","down hole safety valve","A valve that is intended for subsurface control/check operation.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0002;CR0005;CR0011;CR0029;CR0030;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000295","relief valve","A self operating valve that is set to open at a certain pressure level to prevent the pressure in a container or system from reaching unsafe levels.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0002;CR0005;CR0011;CR0028;CR0029;CR0030;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000296","valve extension stem","A valve stem that is an extension rod to be hooked on top of another valve stem.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z","2021-10-12T14:57:36.093Z","CR0002;CR0029;FR60","TERMINATED","tag or equipment class"
"CFIHOS-30000297","basin","A container intended to store liquid or solid material partly or totally below grade and that is typically open.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000298","basket","A container that has a characteristic shape and that is made of material with an open structure.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000299","cap","A physical object that is a hood or covering for the top or end of something.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000300","chamber","A physical object that is an enclosed space.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000301","door","A physical object that is an opening in a barrier and a removable physical object that can block the opening.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0028;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000302","drain","A physical object that allows liquid to leave a container under gravity","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z","2021-10-12T14:57:36.093Z","CR0005;CR0013;CR0029;FR60","TERMINATED","tag or equipment class"
"CFIHOS-30000303","enclosure","A physical object that separates enclosed physical objects from those outside.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000304","flange","A physical object that is a projecting flat rim, plate, collar or rib.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000305","frame","A physical object that is an open structure of beams or bars.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000306","gasket","A seal that is one or more closed loops of deformable material used between mating surfaces which have only very limited movement relative to each other.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000307","housing","An enclosure that also provides support.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000308","manifold","A physical object that contains a chamber with several openings.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000309","seal","A physical object intended to reduce or prevent the passage of fluid through an opening.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000310","electrical equipment class","An equipment class that contains classes of artefacts which is electrical equipment.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0012;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000311","equipment class-dummy","An artefact class that contains classes of artefacts or physical resources required for a purpose.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000312","fired heat transfer equipment class","An equipment class that contains heat transfer equipment items with a purpose related to combustion.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000313","health, safety and environment equipment class","An equipment class that contains classes of artefacts intended to be used to provide health and safety and to prevent environmental hazards.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000314","mechanical equipment class","An equipment class that contains classes that normally are the responsibility of a department for mechanical engineering.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000315","accumulator","A physical object for storing energy, and which after discharge may be recharged.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0013;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000316","amplifier","A physical object for increasing the power of a signal.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000317","anode","A physical object that is capable of emitting positive charge carriers to and/or receiving negative charge carriers from the medium of lower conductivity.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000318","battery back-up power supply unit","A direct current power supply unit intended to supply stabilised DC electric power according to specified levels and tolerances.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000319","battery charger","A direct current power supply unit for charging batteries.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000320","busbar","An electrical conductor that is of low-impedance, to which several electric circuits can be connected at separate points.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0012;CR0030;CR0029;FR60;FR74","STANDARD","tag or equipment class"
"CFIHOS-30000321","cable reel","A physical object that is a reel on to which cable is wound during manufacture, for storage, transportation and installation.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000322","capacitor bank","A physical object that is a number of capacitor units connected so as to act together.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0012;CR0029;CR0030;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000323","circuit-breaker","A mechanical switching device that at regular intervals interrupts an electric current.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0012;CR0029;CR0030;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000324","clock","A timepiece for the measurement of time.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0014;CR0028;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000325","conductivity transmitter","A transmitter that is intended to measure and transmit conductivity.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0002;CR0005;CR0014;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000326","contactor","A mechanical switching device having only one position of rest, operated otherwise than by hand, capable of making, carrying and breaking currents under normal circuit conditions including operating overload conditions.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000327","control panel","An instrument panel containing a set of indicating devices and control units required for operation of a system or part of it.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0012;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000329","current transmitter","A transmitter that transmits an analogue electrical current.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0002;CR0005;CR0014;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000330","distribution board","A switchgear and controlgear that is an insulated  panel carrying terminals, fuses, etc, for controlling a number of subsidiary electrical circuits.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0012;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
